"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36047005303","Census Tract 53.03; Kings County; New York","52","51",
"1400000US36047005400","Census Tract 54; Kings County; New York","3293","443",
"1400000US36047005601","Census Tract 56.01; Kings County; New York","2846","469",
"1400000US36047005602","Census Tract 56.02; Kings County; New York","1781","273",
"1400000US36047005800","Census Tract 58; Kings County; New York","3069","439",
"1400000US36047005900","Census Tract 59; Kings County; New York","1463","201",
"1400000US36047006000","Census Tract 60; Kings County; New York","2979","512",
"1400000US36047006200","Census Tract 62; Kings County; New York","2721","544",
"1400000US36047006300","Census Tract 63; Kings County; New York","2038","307",
"1400000US36047006400","Census Tract 64; Kings County; New York","3427","404",
"1400000US36047006500","Census Tract 65; Kings County; New York","6193","1412",
"1400000US36047006600","Census Tract 66; Kings County; New York","4064","492",
"1400000US36047006700","Census Tract 67; Kings County; New York","3912","603",
"1400000US36047006800","Census Tract 68; Kings County; New York","3914","670",
"1400000US36047006901","Census Tract 69.01; Kings County; New York","1724","237",
"1400000US36047006902","Census Tract 69.02; Kings County; New York","1981","292",
"1400000US36047007000","Census Tract 70; Kings County; New York","2681","375",
"1400000US36047007100","Census Tract 71; Kings County; New York","4379","689",
"1400000US36047007200","Census Tract 72; Kings County; New York","1865","407",
"1400000US36047007400","Census Tract 74; Kings County; New York","5360","1135",
"1400000US36047007500","Census Tract 75; Kings County; New York","4707","850",
"1400000US36047007600","Census Tract 76; Kings County; New York","4728","1120",
"1400000US36047007700","Census Tract 77; Kings County; New York","6132","756",
"1400000US36047007800","Census Tract 78; Kings County; New York","5120","799",
"1400000US36047008000","Census Tract 80; Kings County; New York","3539","551",
"1400000US36047008200","Census Tract 82; Kings County; New York","3828","663",
"1400000US36047008400","Census Tract 84; Kings County; New York","3154","837",
"1400000US36047008500","Census Tract 85; Kings County; New York","7631","1255",
"1400000US36047008600","Census Tract 86; Kings County; New York","0","13",
"1400000US36047008800","Census Tract 88; Kings County; New York","2497","572",
"1400000US36047009001","Census Tract 90.01; Kings County; New York","1300","305",
"1400000US36047009002","Census Tract 90.02; Kings County; New York","1686","628",
"1400000US36047009201","Census Tract 92.01; Kings County; New York","1850","375",
"1400000US36047009202","Census Tract 92.02; Kings County; New York","2866","599",
"1400000US36047009401","Census Tract 94.01; Kings County; New York","1985","309",
"1400000US36047009402","Census Tract 94.02; Kings County; New York","3089","582",
"1400000US36047009600","Census Tract 96; Kings County; New York","5917","639",
"1400000US36047009800","Census Tract 98; Kings County; New York","6759","799",
"1400000US36047010000","Census Tract 100; Kings County; New York","5510","1062",
"1400000US36047010100","Census Tract 101; Kings County; New York","4577","770",
"1400000US36047010200","Census Tract 102; Kings County; New York","4561","861",
"1400000US36047010401","Census Tract 104.01; Kings County; New York","2183","401",
"1400000US36047010402","Census Tract 104.02; Kings County; New York","1861","561",
"1400000US36047010601","Census Tract 106.01; Kings County; New York","2230","425",
"1400000US36047010602","Census Tract 106.02; Kings County; New York","2192","774",
"1400000US36047010801","Census Tract 108.01; Kings County; New York","1951","345",
"1400000US36047010802","Census Tract 108.02; Kings County; New York","2585","738",
"1400000US36047011000","Census Tract 110; Kings County; New York","2697","681",
"1400000US36047011200","Census Tract 112; Kings County; New York","6478","1159",
"1400000US36047011400","Census Tract 114; Kings County; New York","4085","847",
"1400000US36047011600","Census Tract 116; Kings County; New York","3344","786",
"1400000US36047011700","Census Tract 117; Kings County; New York","3140","465",
"1400000US36047011800","Census Tract 118; Kings County; New York","1930","302",
"1400000US36047011901","Census Tract 119.01; Kings County; New York","1466","196",
"1400000US36047011902","Census Tract 119.02; Kings County; New York","0","13",
"1400000US36047012000","Census Tract 120; Kings County; New York","1291","330",
"1400000US36047012100","Census Tract 121; Kings County; New York","2057","491",
"1400000US36047012200","Census Tract 122; Kings County; New York","4651","888",
"1400000US36047012600","Census Tract 126; Kings County; New York","2778","482",
"1400000US36047012700","Census Tract 127; Kings County; New York","4037","414",
"1400000US36047012801","Census Tract 128.01; Kings County; New York","1932","321",
"1400000US36047012901","Census Tract 129.01; Kings County; New York","2377","436",
"1400000US36047012902","Census Tract 129.02; Kings County; New York","3452","457",
"1400000US36047013000","Census Tract 130; Kings County; New York","5037","891",
"1400000US36047013100","Census Tract 131; Kings County; New York","3434","523",
"1400000US36047013200","Census Tract 132; Kings County; New York","2315","622",
"1400000US36047013300","Census Tract 133; Kings County; New York","4388","560",
"1400000US36047013400","Census Tract 134; Kings County; New York","4229","613",
"1400000US36047013500","Census Tract 135; Kings County; New York","3946","566",
"1400000US36047013600","Census Tract 136; Kings County; New York","3804","573",
"1400000US36047013700","Census Tract 137; Kings County; New York","3217","428",
"1400000US36047013800","Census Tract 138; Kings County; New York","3635","590",
"1400000US36047013900","Census Tract 139; Kings County; New York","3527","467",
"1400000US36047014000","Census Tract 140; Kings County; New York","1910","426",
"1400000US36047014101","Census Tract 141.01; Kings County; New York","1357","187",
"1400000US36047014102","Census Tract 141.02; Kings County; New York","2102","429",
"1400000US36047014200","Census Tract 142; Kings County; New York","3497","532",
"1400000US36047014300","Census Tract 143; Kings County; New York","3625","677",
"1400000US36047014500","Census Tract 145; Kings County; New York","4459","626",
"1400000US36047014700","Census Tract 147; Kings County; New York","2349","419",
"1400000US36047014800","Census Tract 148; Kings County; New York","1320","307",
"1400000US36047014901","Census Tract 149.01; Kings County; New York","1561","209",
"1400000US36047014902","Census Tract 149.02; Kings County; New York","4388","772",
"1400000US36047015000","Census Tract 150; Kings County; New York","1555","286",
"1400000US36047015100","Census Tract 151; Kings County; New York","4042","407",
"1400000US36047015200","Census Tract 152; Kings County; New York","2545","419",
"1400000US36047015300","Census Tract 153; Kings County; New York","2630","310",
"1400000US36047015400","Census Tract 154; Kings County; New York","0","13",
"1400000US36047015500","Census Tract 155; Kings County; New York","3484","543",
"1400000US36047015700","Census Tract 157; Kings County; New York","4777","687",
"1400000US36047015900","Census Tract 159; Kings County; New York","5439","664",
"1400000US36047016000","Census Tract 160; Kings County; New York","4323","649",
"1400000US36047016100","Census Tract 161; Kings County; New York","3574","388",
"1400000US36047016200","Census Tract 162; Kings County; New York","2282","404",
"1400000US36047016300","Census Tract 163; Kings County; New York","4082","574",
"1400000US36047016400","Census Tract 164; Kings County; New York","859","277",
"1400000US36047016500","Census Tract 165; Kings County; New York","6118","909",
"1400000US36047016600","Census Tract 166; Kings County; New York","1958","271",
"1400000US36047016700","Census Tract 167; Kings County; New York","4851","713",
"1400000US36047016800","Census Tract 168; Kings County; New York","1970","389",
"1400000US36047016900","Census Tract 169; Kings County; New York","4726","930",
"1400000US36047017000","Census Tract 170; Kings County; New York","3584","656",
"1400000US36047017100","Census Tract 171; Kings County; New York","4195","703",
"1400000US36047017200","Census Tract 172; Kings County; New York","2830","553",
"1400000US36047017400","Census Tract 174; Kings County; New York","2038","340",
"1400000US36047017500","Census Tract 175; Kings County; New York","0","13",
"1400000US36047017600","Census Tract 176; Kings County; New York","2238","428",
"1400000US36047017700","Census Tract 177; Kings County; New York","0","13",
"1400000US36047017800","Census Tract 178; Kings County; New York","2654","452",
"1400000US36047017900","Census Tract 179; Kings County; New York","4017","623",
"1400000US36047018000","Census Tract 180; Kings County; New York","3027","791",
"1400000US36047018100","Census Tract 181; Kings County; New York","3749","547",
"1400000US36047018200","Census Tract 182; Kings County; New York","3460","540",
"1400000US36047018300","Census Tract 183; Kings County; New York","2879","428",
"1400000US36047018400","Census Tract 184; Kings County; New York","2161","312",
"1400000US36047018501","Census Tract 185.01; Kings County; New York","4334","793",
"1400000US36047018600","Census Tract 186; Kings County; New York","2081","453",
"1400000US36047018700","Census Tract 187; Kings County; New York","1448","224",
"1400000US36047018800","Census Tract 188; Kings County; New York","2875","385",
"1400000US36047019000","Census Tract 190; Kings County; New York","4093","804",
"1400000US36047019100","Census Tract 191; Kings County; New York","2825","476",
"1400000US36047019200","Census Tract 192; Kings County; New York","3095","663",
"1400000US36047019300","Census Tract 193; Kings County; New York","5974","510",
"1400000US36047019400","Census Tract 194; Kings County; New York","3371","897",
"1400000US36047019500","Census Tract 195; Kings County; New York","3782","433",
"1400000US36047019600","Census Tract 196; Kings County; New York","4494","600",
"1400000US36047019700","Census Tract 197; Kings County; New York","4051","593",
"1400000US36047019800","Census Tract 198; Kings County; New York","1812","272",
"1400000US36047019900","Census Tract 199; Kings County; New York","3964","586",
"1400000US36047020000","Census Tract 200; Kings County; New York","2118","468",
"1400000US36047020100","Census Tract 201; Kings County; New York","4133","580",
"1400000US36047020200","Census Tract 202; Kings County; New York","1747","327",
"1400000US36047020300","Census Tract 203; Kings County; New York","1984","278",
"1400000US36047020400","Census Tract 204; Kings County; New York","1754","257",
"1400000US36047020500","Census Tract 205; Kings County; New York","3542","522",
"1400000US36047020600","Census Tract 206; Kings County; New York","2488","419",
"1400000US36047020700","Census Tract 207; Kings County; New York","4681","600",
"1400000US36047020800","Census Tract 208; Kings County; New York","2761","551",
"1400000US36047021000","Census Tract 210; Kings County; New York","3899","645",
"1400000US36047021100","Census Tract 211; Kings County; New York","2753","473",
"1400000US36047021200","Census Tract 212; Kings County; New York","3448","673",
"1400000US36047021300","Census Tract 213; Kings County; New York","4440","857",
"1400000US36047021400","Census Tract 214; Kings County; New York","2510","561",
"1400000US36047021500","Census Tract 215; Kings County; New York","5735","844",
"1400000US36047021600","Census Tract 216; Kings County; New York","3670","766",
"1400000US36047021700","Census Tract 217; Kings County; New York","3958","576",
"1400000US36047021800","Census Tract 218; Kings County; New York","3001","734",
"1400000US36047021900","Census Tract 219; Kings County; New York","4285","699",
"1400000US36047022000","Census Tract 220; Kings County; New York","5525","931",
"1400000US36047022100","Census Tract 221; Kings County; New York","3706","503",
"1400000US36047022200","Census Tract 222; Kings County; New York","4270","892",
"1400000US36047022400","Census Tract 224; Kings County; New York","5335","1321",
"1400000US36047022600","Census Tract 226; Kings County; New York","2572","626",
"1400000US36047022700","Census Tract 227; Kings County; New York","4425","729",
"1400000US36047022800","Census Tract 228; Kings County; New York","3683","757",
